payment_id,order_id,attempt_no,payment_ts,payment_method,payment_status,failure_reason,amount
PAY000005258,O000003953,1,2026-01-08T18:01:02,UPI,SUCCESS,,2846.68
PAY000005259,O000003954,1,2026-01-08T08:50:59,COD,SUCCESS,,9732.56
PAY000005260,O000003955,1,2026-01-08T13:05:25,Card,SUCCESS,,3227.19
PAY000005261,O000003956,1,2026-01-08T22:10:24,NetBanking,SUCCESS,,2616.02
PAY000005262,O000003957,1,2026-01-08T08:07:22,Card,FAILED,UPI_PIN_ERROR,1064.07
PAY000005263,O000003957,2,2026-01-08T08:01:31,Card,SUCCESS,,1064.07
PAY000005264,O000003958,1,2026-01-08T08:21:53,UPI,FAILED,CARD_DECLINED,6045.79
PAY000005265,O000003958,2,2026-01-08T08:25:14,UPI,SUCCESS,,6045.79
PAY000005266,O000003959,1,2026-01-08T07:25:08,Card,SUCCESS,,2351.19
PAY000005267,O000003960,1,2026-01-08T16:09:26,UPI,SUCCESS,,4653.18
PAY000005268,O000003961,1,2026-01-08T23:06:34,COD,SUCCESS,,9872.33
PAY000005269,O000003962,1,2026-01-08T01:52:59,COD,SUCCESS,,8966.56
PAY000005270,O000003963,1,2026-01-08T12:22:05,Wallet,SUCCESS,,1225.77
PAY000005271,O000003964,1,2026-01-08T15:55:43,Card,SUCCESS,,3326.29
PAY000005272,O000003965,1,2026-01-08T17:49:57,Card,SUCCESS,,5377.49
PAY000005273,O000003966,1,2026-01-08T21:59:54,COD,SUCCESS,,400.28
PAY000005274,O000003967,1,2026-01-08T23:25:58,COD,SUCCESS,,6274.08
PAY000005275,O000003968,1,2026-01-08T17:02:11,COD,SUCCESS,,25023.22
PAY000005276,O000003969,1,2026-01-08T01:42:10,Card,SUCCESS,,1232.76
PAY000005277,O000003970,1,2026-01-08T22:19:12,UPI,SUCCESS,,6863.25
PAY000005278,O000003971,1,2026-01-09T08:34:38,UPI,SUCCESS,,3868.75
PAY000005279,O000003972,1,2026-01-09T10:57:10,UPI,SUCCESS,,1766.78
PAY000005280,O000003973,1,2026-01-09T06:23:17,UPI,SUCCESS,,1598.25
PAY000005281,O000003974,1,2026-01-09T19:43:13,Card,SUCCESS,,5045.05
PAY000005282,O000003975,1,2026-01-09T15:42:54,UPI,SUCCESS,,5754.8
PAY000005283,O000003976,1,2026-01-09T10:30:07,COD,SUCCESS,,7754.91
PAY000005284,O000003977,1,2026-01-09T09:02:35,Card,SUCCESS,,220.97
PAY000005285,O000003978,1,2026-01-09T19:35:30,COD,SUCCESS,,4040.52
PAY000005286,O000003979,1,2026-01-09T15:28:20,COD,SUCCESS,,2204.15
PAY000005287,O000003980,1,2026-01-09T12:24:04,Card,SUCCESS,,2320.79
PAY000005288,O000003981,1,2026-01-09T19:50:16,UPI,SUCCESS,,3088.98
PAY000005289,O000003982,1,2026-01-09T15:40:59,COD,SUCCESS,,5224.53
PAY000005290,O000003983,1,2026-01-09T15:14:20,Card,SUCCESS,,1951.17
PAY000005291,O000003984,1,2026-01-09T17:17:51,UPI,SUCCESS,,10974.57
PAY000005292,O000003985,1,2026-01-09T09:07:26,Card,FAILED,INSUFFICIENT_FUNDS,8582.62
PAY000005293,O000003985,2,2026-01-09T09:14:35,Card,SUCCESS,,8582.62
PAY000005294,O000003986,1,2026-01-09T17:59:22,COD,SUCCESS,,5577.43
PAY000005295,O000003987,1,2026-01-09T05:42:27,COD,SUCCESS,,17176.57
PAY000005296,O000003988,1,2026-01-09T05:18:25,Card,SUCCESS,,7444.22
PAY000005297,O000003989,1,2026-01-09T10:22:59,Card,SUCCESS,,810.02
PAY000005298,O000003990,1,2026-01-11T00:02:46,Card,SUCCESS,,33264.25
PAY000005299,O000003991,1,2026-01-10T02:39:38,UPI,FAILED,INSUFFICIENT_FUNDS,17099.91
PAY000005300,O000003991,2,2026-01-10T02:48:03,UPI,SUCCESS,,17099.91
PAY000005301,O000003992,1,2026-01-10T19:22:02,COD,SUCCESS,,17601.81
PAY000005302,O000003993,1,2026-01-10T13:41:23,COD,SUCCESS,,229.99
PAY000005303,O000003994,1,2026-01-10T17:34:23,COD,SUCCESS,,1745.88
PAY000005304,O000003995,1,2026-01-10T22:27:16,COD,SUCCESS,,2639.61
PAY000005305,O000003996,1,2026-01-10T02:59:50,Card,FAILED,INSUFFICIENT_FUNDS,21091.44
PAY000005306,O000003996,2,2026-01-10T03:17:46,Card,SUCCESS,,21091.44
PAY000005307,O000003997,1,2026-01-10T21:41:33,COD,SUCCESS,,1972.1
PAY000005308,O000003998,1,2026-01-10T03:01:04,Card,FAILED,UPI_PIN_ERROR,450.13
PAY000005309,O000003998,2,2026-01-10T03:01:01,Card,FAILED,CARD_DECLINED,450.13
PAY000005310,O000003998,3,2026-01-10T03:00:39,Card,SUCCESS,,450.13
PAY000005311,O000003999,1,2026-01-10T01:04:18,UPI,FAILED,UPI_PIN_ERROR,4418.05
PAY000005312,O000003999,2,2026-01-10T01:02:30,UPI,FAILED,BANK_TIMEOUT,4418.05
PAY000005313,O000003999,3,2026-01-10T01:05:54,UPI,SUCCESS,,4418.05
PAY000005314,O000004000,1,2026-01-10T16:35:02,COD,SUCCESS,,5721.44
PAY000005315,O000004001,1,2026-01-10T11:39:14,Card,SUCCESS,,4059.85
PAY000005316,O000004002,1,2026-01-10T06:58:14,COD,SUCCESS,,4279.49
PAY000005317,O000004003,1,2026-01-10T02:24:41,COD,SUCCESS,,475.99
PAY000005318,O000004004,1,2026-01-10T22:48:33,COD,SUCCESS,,4785.09
PAY000005319,O000004005,1,2026-01-10T10:37:49,UPI,SUCCESS,,886.31
PAY000005320,O000004006,1,2026-01-10T04:19:18,Card,FAILED,BANK_TIMEOUT,13858.47
PAY000005321,O000004006,2,2026-01-10T04:38:54,Card,SUCCESS,,13858.47
PAY000005322,O000004007,1,2026-01-10T17:31:52,Card,SUCCESS,,4384.77
PAY000005323,O000004008,1,2026-01-10T15:48:40,UPI,FAILED,BANK_TIMEOUT,1781.02
PAY000005324,O000004008,2,2026-01-10T15:51:10,UPI,FAILED,UPI_PIN_ERROR,1781.02
PAY000005325,O000004008,3,2026-01-10T16:06:24,UPI,SUCCESS,,1781.02
PAY000005326,O000004009,1,2026-01-10T19:39:51,Card,SUCCESS,,1531.14
PAY000005327,O000004010,1,2026-01-10T00:25:16,UPI,FAILED,CARD_DECLINED,414.25
PAY000005328,O000004010,2,2026-01-10T00:44:11,UPI,SUCCESS,,414.25
PAY000005329,O000004011,1,2026-01-10T20:00:27,COD,SUCCESS,,3842.92
PAY000005330,O000004012,1,2026-01-10T07:55:04,NetBanking,SUCCESS,,8108.91
PAY000005331,O000004013,1,2026-01-10T10:12:49,UPI,SUCCESS,,392.83
PAY000005332,O000004014,1,2026-01-10T09:54:48,UPI,SUCCESS,,1923.95
PAY000005333,O000004015,1,2026-01-10T17:36:26,NetBanking,SUCCESS,,2730.6
PAY000005334,O000004016,1,2026-01-10T03:34:23,Card,FAILED,BANK_TIMEOUT,3474.02
PAY000005335,O000004016,2,2026-01-10T03:40:07,Card,SUCCESS,,3474.02
PAY000005336,O000004017,1,2026-01-10T21:57:58,COD,SUCCESS,,3363.28
PAY000005337,O000004018,1,2026-01-10T00:42:04,Card,SUCCESS,,9545.37
PAY000005338,O000004019,1,2026-01-10T01:39:13,Card,SUCCESS,,5980.84
PAY000005339,O000004020,1,2026-01-11T14:26:27,UPI,FAILED,FRAUD_SUSPECTED,6688.67
PAY000005340,O000004020,2,2026-01-11T14:28:35,UPI,Success,,6688.67
PAY000005341,O000004021,1,2026-01-11T15:06:12,Card,SUCCESS,,2297.04
PAY000005342,O000004022,1,2026-01-11T03:59:17,COD,SUCCESS,,2452.52
PAY000005343,O000004023,1,2026-01-11T02:55:02,UPI,SUCCESS,,13545.77
PAY000005344,O000004024,1,2026-01-11T11:11:23,NetBanking,SUCCESS,,14753.29
PAY000005345,O000004025,1,2026-01-11T15:23:48,Wallet,FAILED,BANK_TIMEOUT,12712.31
PAY000005346,O000004025,2,2026-01-11T15:24:08,Wallet,FAILED,CARD_DECLINED,12712.31
PAY000005347,O000004025,3,2026-01-11T15:34:31,Wallet,SUCCESS,,12712.31
PAY000005348,O000004026,1,2026-01-11T17:53:18,COD,SUCCESS,,7540.52
PAY000005349,O000004027,1,2026-01-11T15:12:01,COD,SUCCESS,,4882.27
PAY000005350,O000004028,1,2026-01-11T18:35:11,Wallet,SUCCESS,,3784.87
PAY000005351,O000004029,1,2026-01-11T19:05:18,Card,SUCCESS,,5006.03
PAY000005352,O000004030,1,2026-01-11T16:26:27,Wallet,SUCCESS,,11381.13
PAY000005353,O000004031,1,2026-01-11T13:09:50,NetBanking,FAILED,CARD_DECLINED,7268.7
PAY000005354,O000004031,2,2026-01-11T13:11:41,NetBanking,SUCCESS,,7268.7
PAY000005355,O000004032,1,2026-01-11T23:12:54,COD,SUCCESS,,11395.68
PAY000005356,O000004033,1,2026-01-11T15:28:57,Card,SUCCESS,,5909.68
PAY000005357,O000004034,1,2026-01-11T19:38:59,NetBanking,SUCCESS,,1827.46
PAY000005358,O000004035,1,2026-01-11T09:25:53,Card,SUCCESS,,2935.62
PAY000005359,O000004036,1,2026-01-11T23:38:13,COD,SUCCESS,,970.59
PAY000005360,O000004037,1,2026-01-11T02:57:49,Wallet,FAILED,INSUFFICIENT_FUNDS,1556.83
PAY000005361,O000004037,2,2026-01-11T02:58:03,Wallet,FAILED,CARD_DECLINED,1556.83
PAY000005362,O000004037,3,2026-01-11T02:57:35,Wallet,FAILED,INSUFFICIENT_FUNDS,1556.83
PAY000005363,O000004037,4,2026-01-11T02:59:26,Wallet,SUCCESS,,1556.83
PAY000005364,O000004038,1,2026-01-11T09:06:42,NetBanking,FAILED,BANK_TIMEOUT,6154.43
PAY000005365,O000004038,2,2026-01-11T09:16:58,NetBanking,SUCCESS,,6154.43
PAY000005366,O000004039,1,2026-01-11T02:25:10,Wallet,SUCCESS,,1446.39
PAY000005367,O000004040,1,2026-01-11T21:07:03,Card,FAILED,CARD_DECLINED,16093.78
PAY000005368,O000004040,2,2026-01-11T21:05:09,Card,SUCCESS,,16093.78
PAY000005369,O000004041,1,2026-01-11T15:30:53,Wallet,FAILED,BANK_TIMEOUT,14650.24
PAY000005370,O000004041,2,2026-01-11T15:36:16,Wallet,SUCCESS,,14650.24
PAY000005371,O000004042,1,2026-01-11T08:30:09,Card,SUCCESS,,2297.04
PAY000005372,O000004043,1,2026-01-11T16:26:35,Card,SUCCESS,,2165.78
PAY000005373,O000004044,1,2026-01-11T09:43:24,Card,SUCCESS,,239.35
PAY000005374,O000004045,1,2026-01-11T06:18:17,UPI,FAILED,BANK_TIMEOUT,12203.34
PAY000005375,O000004045,2,2026-01-11T06:23:54,UPI,FAILED,INSUFFICIENT_FUNDS,12203.34
PAY000005376,O000004045,3,2026-01-11T06:22:14,UPI,SUCCESS,,12203.34
PAY000005377,O000004046,1,2026-01-11T08:59:25,Wallet,FAILED,BANK_TIMEOUT,1781.02
PAY000005378,O000004046,2,2026-01-11T09:02:21,Wallet,SUCCESS,,1781.02
PAY000005379,O000004047,1,2026-01-11T18:17:52,Card,SUCCESS,,2557.29
PAY000005380,O000004048,1,2026-01-11T16:14:57,NetBanking,SUCCESS,,21386.31
PAY000005381,O000004049,1,2026-01-11T01:53:14,UPI,FAILED,BANK_TIMEOUT,8039.7
PAY000005382,O000004049,2,2026-01-11T01:47:43,UPI,FAILED,UPI_PIN_ERROR,8039.7
PAY000005383,O000004049,3,2026-01-11T01:48:14,UPI,FAILED,INSUFFICIENT_FUNDS,8039.7
PAY000005384,O000004049,4,2026-01-11T01:48:38,UPI,FAILED,BANK_TIMEOUT,8039.7
PAY000005385,O000004050,1,2026-01-11T22:13:11,UPI,SUCCESS,,7304.01
PAY000005386,O000004051,1,2026-01-11T18:12:33,Card,SUCCESS,,20528.81
PAY000005387,O000004052,1,2026-01-11T15:21:25,Card,SUCCESS,,20469.25
PAY000005388,O000004053,1,2026-01-11T23:26:33,COD,SUCCESS,,3120.66
PAY000005389,O000004054,1,2026-01-11T13:33:40,COD,SUCCESS,,4579.58
PAY000005390,O000004055,1,2026-01-11T04:04:04,Card,SUCCESS,,9749.9
PAY000005391,O000004056,1,2026-01-11T08:33:41,Card,SUCCESS,,15673.9
PAY000005392,O000004057,1,2026-01-11T02:56:15,COD,SUCCESS,,1084.68
PAY000005393,O000004058,1,2026-01-11T00:42:38,NetBanking,SUCCESS,,19125.52
PAY000005394,O000004059,1,2026-01-11T22:27:40,NetBanking,SUCCESS,,4008.98
PAY000005395,O000004060,1,2026-01-11T05:56:10,COD,SUCCESS,,4629.25
PAY000005396,O000004061,1,2026-01-12T08:15:59,COD,SUCCESS,,5537.05
PAY000005397,O000004062,1,2026-01-12T08:53:18,Card,SUCCESS,,760.45
PAY000005398,O000004063,1,2026-01-12T02:45:40,Card,SUCCESS,,13875.14
PAY000005399,O000004064,1,2026-01-12T09:35:41,Card,SUCCESS,,5058.07
PAY000005400,O000004065,1,2026-01-12T23:51:38,Wallet,FAILED,INSUFFICIENT_FUNDS,427.8
PAY000005401,O000004066,1,2026-01-12T14:33:03,Card,SUCCESS,,3559.63
PAY000005402,O000004067,1,2026-01-12T11:41:42,Card,SUCCESS,,5402.44
PAY000005403,O000004068,1,2026-01-12T03:11:08,COD,SUCCESS,,7984.17
PAY000005404,O000004069,1,2026-01-12T19:40:57,COD,SUCCESS,,521.24
PAY000005405,O000004070,1,2026-01-13T00:02:10,UPI,Success,,10788.59
PAY000005406,O000004071,1,2026-01-12T02:22:29,COD,SUCCESS,,1741.51
PAY000005407,O000004072,1,2026-01-12T07:02:37,Card,SUCCESS,,3328.88
PAY000005408,O000004073,1,2026-01-12T13:50:27,Card,SUCCESS,,3582.72
PAY000005409,O000004074,1,2026-01-12T13:11:45,COD,SUCCESS,,5331.67
PAY000005410,O000004075,1,2026-01-12T02:51:14,Card,SUCCESS,,10328.7
PAY000005411,O000004076,1,2026-01-12T17:13:59,Card,SUCCESS,,5166.81
PAY000005412,O000004077,1,2026-01-12T01:33:13,UPI,FAILED,INSUFFICIENT_FUNDS,6254.49
PAY000005413,O000004077,2,2026-01-12T01:43:37,UPI,SUCCESS,,6254.49
PAY000005414,O000004078,1,2026-01-12T17:36:49,UPI,FAILED,CARD_DECLINED,9320.8
PAY000005415,O000004078,2,2026-01-12T17:48:18,UPI,SUCCESS,,9320.8
PAY000005416,O000004079,1,2026-01-12T06:45:51,COD,SUCCESS,,9090.04
PAY000005417,O000004080,1,2026-01-12T16:28:36,Wallet,SUCCESS,,1047.21
PAY000005418,O000004081,1,2026-01-12T01:32:22,Card,SUCCESS,,3873.51
PAY000005419,O000004082,1,2026-01-12T19:39:38,UPI,SUCCESS,,3667.39
PAY000005420,O000004083,1,2026-01-13T04:33:32,Card,SUCCESS,,2166.51
PAY000005421,O000004084,1,2026-01-13T13:10:50,COD,SUCCESS,,1348.66
PAY000005422,O000004085,1,2026-01-13T06:05:23,Card,FAILED,CARD_DECLINED,7274.48
PAY000005423,O000004085,2,2026-01-13T06:06:45,Card,FAILED,INSUFFICIENT_FUNDS,7274.48
PAY000005424,O000004085,3,2026-01-13T06:14:42,Card,SUCCESS,,7274.48
PAY000005425,O000004086,1,2026-01-13T19:51:48,Card,FAILED,CARD_DECLINED,3441.54
PAY000005426,O000004086,2,2026-01-13T19:59:43,Card,FAILED,INSUFFICIENT_FUNDS,3441.54
PAY000005427,O000004086,3,2026-01-13T20:03:17,Card,SUCCESS,,3441.54
PAY000005428,O000004087,1,2026-01-13T04:54:51,COD,SUCCESS,,16307.61
PAY000005429,O000004088,1,2026-01-13T16:52:20,COD,SUCCESS,,3527.85
PAY000005430,O000004089,1,2026-01-13T21:07:06,COD,SUCCESS,,712.97
PAY000005431,O000004090,1,2026-01-13T14:51:05,Card,SUCCESS,,2553.47
PAY000005432,O000004091,1,2026-01-13T00:41:27,Card,FAILED,BANK_TIMEOUT,8234.44
PAY000005433,O000004091,2,2026-01-13T00:48:55,Card,SUCCESS,,8234.44
PAY000005434,O000004092,1,2026-01-13T13:58:34,Card,SUCCESS,,6854.82
PAY000005435,O000004093,1,2026-01-13T14:25:58,Card,SUCCESS,,511.64
PAY000005436,O000004094,1,2026-01-13T05:40:30,Card,FAILED,BANK_TIMEOUT,22684.91
PAY000005437,O000004094,2,2026-01-13T05:44:25,Card,SUCCESS,,22684.91
PAY000005438,O000004095,1,2026-01-13T01:27:28,UPI,SUCCESS,,2914.19
PAY000005439,O000004096,1,2026-01-13T01:18:27,Card,FAILED,UPI_PIN_ERROR,1969.3
PAY000005440,O000004096,2,2026-01-13T01:21:39,Card,FAILED,BANK_TIMEOUT,1969.3
PAY000005441,O000004096,3,2026-01-13T01:36:06,Card,SUCCESS,,1969.3
PAY000005442,O000004097,1,2026-01-13T19:02:07,NetBanking,SUCCESS,,6003.6
PAY000005443,O000004098,1,2026-01-13T20:39:24,Card,FAILED,FRAUD_SUSPECTED,1943.01
PAY000005444,O000004098,2,2026-01-13T20:46:21,Card,SUCCESS,,1943.01
PAY000005445,O000004099,1,2026-01-13T19:15:59,COD,SUCCESS,,1190.04
PAY000005446,O000004100,1,2026-01-13T09:19:30,UPI,SUCCESS,,21021.93
PAY000005447,O000004101,1,2026-01-13T14:27:11,Card,SUCCESS,,195.74
PAY000005448,O000004102,1,2026-01-13T04:47:33,UPI,FAILED,CARD_DECLINED,1169.26
PAY000005449,O000004102,2,2026-01-13T04:57:42,UPI,SUCCESS,,1169.26
PAY000005450,O000004103,1,2026-01-13T17:38:19,Card,FAILED,BANK_TIMEOUT,15091.31
PAY000005451,O000004103,2,2026-01-13T17:40:21,Card,FAILED,CARD_DECLINED,15091.31
PAY000005452,O000004103,3,2026-01-13T17:48:49,Card,SUCCESS,,15091.31
PAY000005453,O000004104,1,2026-01-14T00:02:58,COD,SUCCESS,,2454.64
PAY000005454,O000004105,1,2026-01-13T08:51:47,NetBanking,SUCCESS,,195.29
PAY000005455,O000004106,1,2026-01-13T23:16:47,NetBanking,FAILED,INSUFFICIENT_FUNDS,2515.7
PAY000005456,O000004106,2,2026-01-13T23:19:21,NetBanking,SUCCESS,,2515.7
PAY000005457,O000004107,1,2026-01-13T00:57:08,UPI,FAILED,INSUFFICIENT_FUNDS,8100.28
PAY000005458,O000004107,2,2026-01-13T00:57:57,UPI,FAILED,INSUFFICIENT_FUNDS,8100.28
PAY000005459,O000004107,3,2026-01-13T01:01:11,UPI,SUCCESS,,8100.28
PAY000005460,O000004108,1,2026-01-13T09:38:00,Card,SUCCESS,,11509.99
PAY000005461,O000004109,1,2026-01-13T10:29:40,NetBanking,SUCCESS,,4545.25
PAY000005462,O000004110,1,2026-01-13T03:15:34,UPI,SUCCESS,,568.85
PAY000005463,O000004111,1,2026-01-13T07:25:41,Card,SUCCESS,,12299.64
PAY000005464,O000004112,1,2026-01-13T14:40:01,UPI,SUCCESS,,950.48
PAY000005465,O000004113,1,2026-01-13T03:51:49,Card,FAILED,BANK_TIMEOUT,6599.71
PAY000005466,O000004113,2,2026-01-13T04:06:00,Card,SUCCESS,,6599.71
PAY000005467,O000004114,1,2026-01-13T03:09:45,Card,FAILED,CARD_DECLINED,7081.47
PAY000005468,O000004114,2,2026-01-13T03:16:13,Card,FAILED,BANK_TIMEOUT,7081.47
PAY000005469,O000004114,3,2026-01-13T03:15:11,Card,SUCCESS,,7081.47
PAY000005470,O000004115,1,2026-01-14T20:36:20,UPI,SUCCESS,,492.71
PAY000005471,O000004116,1,2026-01-14T16:34:54,COD,SUCCESS,,2364.7
PAY000005472,O000004117,1,2026-01-14T20:14:22,NetBanking,FAILED,INSUFFICIENT_FUNDS,10271.85
PAY000005473,O000004117,2,2026-01-14T20:16:51,NetBanking,FAILED,INSUFFICIENT_FUNDS,10271.85
PAY000005474,O000004117,3,2026-01-14T20:15:22,NetBanking,SUCCESS,,10271.85
PAY000005475,O000004118,1,2026-01-14T05:43:29,UPI,FAILED,BANK_TIMEOUT,1729.38
PAY000005476,O000004118,2,2026-01-14T05:58:02,UPI,SUCCESS,,1729.38
PAY000005477,O000004119,1,2026-01-14T12:29:56,Card,FAILED,FRAUD_SUSPECTED,4865.66
PAY000005478,O000004119,2,2026-01-14T12:35:14,Card,FAILED,CARD_DECLINED,4865.66
PAY000005479,O000004119,3,2026-01-14T12:42:37,Card,SUCCESS,,4865.66
PAY000005480,O000004120,1,2026-01-14T09:39:14,Card,SUCCESS,,19186.32
PAY000005481,O000004121,1,2026-01-14T04:19:31,Card,SUCCESS,,2754.52
PAY000005482,O000004122,1,2026-01-14T06:05:21,Card,SUCCESS,,23829.56
PAY000005483,O000004123,1,2026-01-14T13:11:08,COD,SUCCESS,,6681.53
PAY000005484,O000004124,1,2026-01-14T15:22:23,UPI,FAILED,FRAUD_SUSPECTED,8839.62
PAY000005485,O000004124,2,2026-01-14T15:18:35,UPI,FAILED,FRAUD_SUSPECTED,8839.62
PAY000005486,O000004124,3,2026-01-14T15:34:33,UPI,SUCCESS,,8839.62
PAY000005487,O000004125,1,2026-01-14T02:15:31,UPI,FAILED,INSUFFICIENT_FUNDS,1859.24
PAY000005488,O000004125,2,2026-01-14T02:20:14,UPI,success,,1859.24
PAY000005489,O000004126,1,2026-01-14T13:22:51,NetBanking,SUCCESS,,5733.56
PAY000005490,O000004127,1,2026-01-14T08:22:51,COD,SUCCESS,,5064.72
PAY000005491,O000004128,1,2026-01-14T21:34:35,UPI,SUCCESS,,4025.84
PAY000005492,O000004129,1,2026-01-14T12:25:44,NetBanking,FAILED,BANK_TIMEOUT,28683.06
PAY000005493,O000004130,1,2026-01-14T15:56:09,UPI,SUCCESS,,6152.57
PAY000005494,O000004131,1,2026-01-14T19:17:12,Card,SUCCESS,,14227.65
PAY000005495,O000004132,1,2026-01-14T11:16:58,COD,SUCCESS,,25351.35
PAY000005496,O000004133,1,2026-01-14T05:58:22,COD,SUCCESS,,9115.86
PAY000005497,O000004134,1,2026-01-14T03:55:57,UPI,FAILED,CARD_DECLINED,3859.13
PAY000005498,O000004134,2,2026-01-14T03:59:00,UPI,SUCCESS,,3859.13
PAY000005499,O000004135,1,2026-01-14T20:33:28,UPI,SUCCESS,,6657.11
PAY000005500,O000004136,1,2026-01-14T14:11:16,Card,SUCCESS,,20742.38
PAY000005501,O000004137,1,2026-01-14T04:28:57,COD,SUCCESS,,810.02
PAY000005502,O000004138,1,2026-01-14T16:22:34,COD,SUCCESS,,11829.46
PAY000005503,O000004139,1,2026-01-15T00:21:59,Card,FAILED,BANK_TIMEOUT,3934.13
PAY000005504,O000004139,2,2026-01-15T00:35:17,Card,SUCCESS,,3934.13
PAY000005505,O000004140,1,2026-01-15T14:27:52,COD,SUCCESS,,15002.1
PAY000005506,O000004141,1,2026-01-15T18:32:02,COD,SUCCESS,,6070.2
PAY000005507,O000004142,1,2026-01-15T19:03:57,Card,SUCCESS,,12345.83
PAY000005508,O000004143,1,2026-01-15T18:15:47,Card,FAILED,BANK_TIMEOUT,286.4
PAY000005509,O000004143,2,2026-01-15T18:09:48,Card,FAILED,INSUFFICIENT_FUNDS,286.4
PAY000005510,O000004143,3,2026-01-15T18:15:19,Card,FAILED,CARD_DECLINED,286.4
PAY000005511,O000004143,4,2026-01-15T18:10:11,Card,FAILED,INSUFFICIENT_FUNDS,286.4
PAY000005512,O000004143,5,2026-01-15T18:19:02,Card,FAILED,CARD_DECLINED,286.4
PAY000005513,O000004143,6,2026-01-15T18:30:33,Card,SUCCESS,,286.4
PAY000005514,O000004144,1,2026-01-15T11:34:21,Card,SUCCESS,,2869.23
PAY000005515,O000004145,1,2026-01-15T04:15:30,UPI,SUCCESS,,2559.22
PAY000005516,O000004146,1,2026-01-15T17:21:57,UPI,SUCCESS,,5007.79
PAY000005517,O000004147,1,2026-01-15T21:28:37,UPI,SUCCESS,,7264.08
PAY000005518,O000004148,1,2026-01-15T01:09:44,COD,SUCCESS,,12201.05
PAY000005519,O000004149,1,2026-01-15T18:23:11,COD,SUCCESS,,4179.6
PAY000005520,O000004150,1,2026-01-15T03:53:32,UPI,SUCCESS,,520.9
PAY000005521,O000004151,1,2026-01-15T14:58:32,COD,SUCCESS,,3542.62
PAY000005522,O000004152,1,2026-01-15T18:36:13,COD,SUCCESS,,3541.36
PAY000005523,O000004153,1,2026-01-15T19:17:47,NetBanking,SUCCESS,,287.29
PAY000005524,O000004154,1,2026-01-15T18:53:42,Card,SUCCESS,,4664.73
PAY000005525,O000004155,1,2026-01-15T09:43:21,Card,SUCCESS,,12771.47
PAY000005526,O000004156,1,2026-01-15T00:59:43,UPI,SUCCESS,,4572.45
PAY000005527,O000004157,1,2026-01-15T00:11:40,Card,SUCCESS,,734.46
PAY000005528,O000004158,1,2026-01-15T10:45:16,COD,SUCCESS,,8551.44
PAY000005529,O000004159,1,2026-01-15T06:52:55,COD,SUCCESS,,238.38
PAY000005530,O000004160,1,2026-01-15T19:01:06,Card,FAILED,BANK_TIMEOUT,880.1
PAY000005531,O000004161,1,2026-01-15T07:34:00,Card,SUCCESS,,1997.88
PAY000005532,O000004162,1,2026-01-15T15:57:31,Card,FAILED,INSUFFICIENT_FUNDS,8049.65
PAY000005533,O000004162,2,2026-01-15T15:59:16,Card,FAILED,CARD_DECLINED,8049.65
PAY000005534,O000004162,3,2026-01-15T15:56:23,Card,FAILED,CARD_DECLINED,8049.65
PAY000005535,O000004162,4,2026-01-15T16:04:33,Card,FAILED,BANK_TIMEOUT,8049.65
PAY000005536,O000004162,5,2026-01-15T16:07:52,Card,SUCCESS,,8049.65
PAY000005537,O000004163,1,2026-01-15T12:29:04,NetBanking,SUCCESS,,586.86
PAY000005538,O000004164,1,2026-01-15T08:30:56,Card,FAILED,BANK_TIMEOUT,2420.4
PAY000005539,O000004164,2,2026-01-15T08:36:07,Card,SUCCESS,,2420.4
PAY000005540,O000004165,1,2026-01-15T07:49:00,Card,SUCCESS,,3059.63
PAY000005541,O000004166,1,2026-01-15T03:49:17,Card,FAILED,BANK_TIMEOUT,977.13
PAY000005542,O000004166,2,2026-01-15T03:52:28,Card,FAILED,UPI_PIN_ERROR,977.13
PAY000005543,O000004166,3,2026-01-15T03:54:06,Card,SUCCESS,,977.13
PAY000005544,O000004167,1,2026-01-15T12:28:53,Card,SUCCESS,,9157.1
PAY000005545,O000004168,1,2026-01-15T06:37:31,COD,SUCCESS,,4483.7
PAY000005546,O000004169,1,2026-01-15T15:31:39,COD,SUCCESS,,4875.1
PAY000005547,O000004170,1,2026-01-15T12:10:11,UPI,FAILED,BANK_TIMEOUT,9922.71
PAY000005548,O000004170,2,2026-01-15T12:14:18,UPI,SUCCESS,,9922.71
PAY000005549,O000004171,1,2026-01-16T12:57:36,Card,FAILED,CARD_DECLINED,268.73
PAY000005550,O000004171,2,2026-01-16T12:51:37,Card,FAILED,INSUFFICIENT_FUNDS,268.73
PAY000005551,O000004171,3,2026-01-16T12:54:51,Card,FAILED,INSUFFICIENT_FUNDS,268.73
PAY000005552,O000004171,4,2026-01-16T13:08:14,Card,SUCCESS,,268.73
PAY000005553,O000004172,1,2026-01-16T02:04:35,COD,SUCCESS,,1140.1
PAY000005554,O000004173,1,2026-01-16T01:35:07,Card,FAILED,INSUFFICIENT_FUNDS,5866.92
PAY000005555,O000004173,2,2026-01-16T01:32:33,Card,FAILED,INSUFFICIENT_FUNDS,5866.92
PAY000005556,O000004173,3,2026-01-16T01:47:14,Card,SUCCESS,,5866.92
PAY000005557,O000004174,1,2026-01-16T08:58:36,Card,SUCCESS,,18801.79
PAY000005558,O000004175,1,2026-01-16T15:49:24,COD,SUCCESS,,6404.62
PAY000005559,O000004176,1,2026-01-16T22:36:37,UPI,SUCCESS,,31469.53
